link_id,feature_id,layer_id,feature_name_ar,facility_type,image_id,source_relative_path,current_role,file_exists,image_readable,technical_quality,master_image_id,duplicate_group_id,match_basis,visual_review_status,rights_status,recommended_action,manual_review_required,notes
B2-LINK-00256,LY-HOT-000097,hotels,فندق ريكسوس,hotel,IMG-AFEF705E110272D8,assets/images/hotels/hotels-LY-HOTELS-00097-03.webp,gallery,true,true,thumbnail_only,IMG-807AB6F354BF0E02,DUP-00354,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00257,LY-HOT-000097,hotels,فندق ريكسوس,hotel,IMG-9F069DAF289EA0A0,assets/images/hotels/hotels-LY-HOTELS-00097-04.webp,gallery,true,true,thumbnail_only,IMG-F10441A952097303,DUP-01141,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00258,LY-HOT-000097,hotels,فندق ريكسوس,hotel,IMG-1DF45172B1BF7BD2,assets/images/hotels/hotels-LY-HOTELS-00097-05.webp,gallery,true,true,thumbnail_only,IMG-C3DD1A72064B8D6F,DUP-00324,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00259,LY-HOT-000098,hotels,فندق زليتن,hotel,IMG-C8F2AC0814DA6F5B,assets/images/hotels/hotels-LY-HOTELS-00098-01.webp,gallery,true,true,thumbnail_only,IMG-DBD8425A1CC2BD0C,DUP-00248,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00260,LY-HOT-000098,hotels,فندق زليتن,hotel,IMG-D3468EA82A39ECE5,assets/images/hotels/hotels-LY-HOTELS-00098-02.webp,gallery,true,true,thumbnail_only,IMG-0541609E0DD4A51E,DUP-00228,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00261,LY-HOT-000098,hotels,فندق زليتن,hotel,IMG-9FD6E863B6037CB9,assets/images/hotels/hotels-LY-HOTELS-00098-03.webp,gallery,true,true,thumbnail_only,IMG-C40226F22194EFAF,DUP-00787,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00262,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-9F297B4C0B40C957,assets/images/hotels/hotels-LY-HOTELS-00099-01.webp,gallery,true,true,thumbnail_only,IMG-B8A9EE245BA8AD26,DUP-00703,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00263,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-CAE7249A62953873,assets/images/hotels/hotels-LY-HOTELS-00099-02.webp,gallery,true,true,thumbnail_only,IMG-CB8A3C8F35302B7F,DUP-00450,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00264,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-AC35D29C25944063,assets/images/hotels/hotels-LY-HOTELS-00099-03.webp,gallery,true,true,thumbnail_only,IMG-00FDF573A183886E,DUP-00560,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00265,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-20D7A9FC21E30A0E,assets/images/hotels/hotels-LY-HOTELS-00099-04.webp,gallery,true,true,thumbnail_only,IMG-DD8AEC627ECF60C5,DUP-00435,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00266,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-9451658CBCB2438B,assets/images/hotels/hotels-LY-HOTELS-00099-05.webp,gallery,true,true,thumbnail_only,IMG-072C1530A89D2FB5,DUP-00135,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00267,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-5AE49B68EB0A156C,assets/images/hotels/hotels-LY-HOTELS-00099-06.webp,gallery,true,true,thumbnail_only,IMG-DF4A3DD398AE2330,DUP-00853,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00268,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-7677C012901A661B,assets/images/hotels/hotels-LY-HOTELS-00099-07.webp,gallery,true,true,thumbnail_only,IMG-BA3D98BA22514336,DUP-00690,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00269,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-BD81FB1B239C08FB,assets/images/hotels/hotels-LY-HOTELS-00099-08.webp,gallery,true,true,thumbnail_only,IMG-FA81416231B274E6,DUP-00241,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00270,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-FBC3DEE6C014E074,assets/images/hotels/hotels-LY-HOTELS-00099-09.webp,gallery,true,true,thumbnail_only,IMG-41E39F595447A299,DUP-00212,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00271,LY-HOT-000099,hotels,فندق زميت,hotel,IMG-7E197A3C314FAA3F,assets/images/hotels/hotels-LY-HOTELS-00099-10.webp,gallery,true,true,thumbnail_only,IMG-886F37BDB7A20062,DUP-00581,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00272,LY-HOT-000100,hotels,فندق زوارة,hotel,IMG-50C88BA946BC9961,assets/images/hotels/hotels-LY-HOTELS-00100-01.webp,gallery,true,true,thumbnail_only,IMG-255FB8237A2F0054,DUP-00269,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00273,LY-HOT-000100,hotels,فندق زوارة,hotel,IMG-C06A0EBCFAEA2B57,assets/images/hotels/hotels-LY-HOTELS-00100-02.webp,gallery,true,true,thumbnail_only,IMG-3EF6D51458590288,DUP-01370,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00274,LY-HOT-000100,hotels,فندق زوارة,hotel,IMG-69062897509C628E,assets/images/hotels/hotels-LY-HOTELS-00100-03.webp,gallery,true,true,thumbnail_only,IMG-9F96B9A4E93C8392,DUP-00775,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00275,LY-HOT-000100,hotels,فندق زوارة,hotel,IMG-91B4AED0FE2BBA89,assets/images/hotels/hotels-LY-HOTELS-00100-04.webp,gallery,true,true,thumbnail_only,IMG-90C08E273C288EFF,DUP-00013,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00276,LY-HOT-000102,hotels,فندق سفاري,hotel,IMG-055271F1382E9D5A,assets/images/hotels/hotels-LY-HOTELS-00102-01.webp,gallery,true,true,thumbnail_only,IMG-9D8E2EB582BFCFAC,DUP-00631,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00277,LY-HOT-000102,hotels,فندق سفاري,hotel,IMG-3395225F54504E31,assets/images/hotels/hotels-LY-HOTELS-00102-02.webp,gallery,true,true,thumbnail_only,IMG-5B891BF9CC9B6073,DUP-00217,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00278,LY-HOT-000102,hotels,فندق سفاري,hotel,IMG-B3F78DA2F7BA0492,assets/images/hotels/hotels-LY-HOTELS-00102-03.webp,gallery,true,true,thumbnail_only,IMG-D39193720551C3A6,DUP-00815,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00279,LY-HOT-000102,hotels,فندق سفاري,hotel,IMG-3092C1186BF5C37B,assets/images/hotels/hotels-LY-HOTELS-00102-04.webp,gallery,true,true,thumbnail_only,IMG-197BF888FE095625,DUP-00610,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00280,LY-HOT-000102,hotels,فندق سفاري,hotel,IMG-F129B3CAB0A9850A,assets/images/hotels/hotels-LY-HOTELS-00102-05.webp,gallery,true,true,thumbnail_only,IMG-215DE7BB7F591CD0,DUP-00352,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00281,LY-HOT-000103,hotels,فندق سفاري 2,hotel,IMG-5FD7D29019D53E4A,assets/images/hotels/hotels-LY-HOTELS-00103-01.webp,gallery,true,true,thumbnail_only,IMG-CCD95F291123DD4A,DUP-01087,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00282,LY-HOT-000103,hotels,فندق سفاري 2,hotel,IMG-F1D49822B9E50E75,assets/images/hotels/hotels-LY-HOTELS-00103-02.webp,gallery,true,true,thumbnail_only,IMG-2B7BEE5C8C66F652,DUP-00550,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00283,LY-HOT-000103,hotels,فندق سفاري 2,hotel,IMG-DACA10C87FFEDDF2,assets/images/hotels/hotels-LY-HOTELS-00103-03.webp,gallery,true,true,thumbnail_only,IMG-3C1027AECEC6FA91,DUP-00710,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00284,LY-HOT-000105,hotels,فندق ضيافة ونيس,hotel,IMG-9D9788DF5F512236,assets/images/hotels/hotels-LY-HOTELS-00105-01.webp,gallery,true,true,thumbnail_only,IMG-69E8B1DE5A71649E,DUP-00609,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00285,LY-HOT-000105,hotels,فندق ضيافة ونيس,hotel,IMG-A6AA8F89D8035298,assets/images/hotels/hotels-LY-HOTELS-00105-02.webp,gallery,true,true,thumbnail_only,IMG-FC9920E5D171A809,DUP-00899,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00286,LY-HOT-000105,hotels,فندق ضيافة ونيس,hotel,IMG-5931F77CB872CA65,assets/images/hotels/hotels-LY-HOTELS-00105-03.webp,gallery,true,true,thumbnail_only,IMG-DA8A231A37BAEB3A,DUP-00471,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00287,LY-HOT-000105,hotels,فندق ضيافة ونيس,hotel,IMG-65FE8276C93C607B,assets/images/hotels/hotels-LY-HOTELS-00105-04.webp,gallery,true,true,thumbnail_only,IMG-1499C77A1F287A64,DUP-00912,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00288,LY-HOT-000105,hotels,فندق ضيافة ونيس,hotel,IMG-BC05599FBBCAA307,assets/images/hotels/hotels-LY-HOTELS-00105-05.webp,gallery,true,true,thumbnail_only,IMG-026409E72C42642F,DUP-00344,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00289,LY-HOT-000105,hotels,فندق ضيافة ونيس,hotel,IMG-CF5B85980D944684,assets/images/hotels/hotels-LY-HOTELS-00105-06.webp,gallery,true,true,thumbnail_only,IMG-1802A17F73F92EBB,DUP-01042,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00290,LY-HOT-000106,hotels,فندق طرابلس الدولي,hotel,IMG-473D64CC0B4F095E,assets/images/hotels/hotels-LY-HOTELS-00106-01.webp,gallery,true,true,thumbnail_only,IMG-9C4AEF2C6F040553,DUP-00518,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00291,LY-HOT-000106,hotels,فندق طرابلس الدولي,hotel,IMG-F945AEDAF1808D51,assets/images/hotels/hotels-LY-HOTELS-00106-02.webp,gallery,true,true,thumbnail_only,IMG-C029EEAD53EBA244,DUP-01223,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00292,LY-HOT-000106,hotels,فندق طرابلس الدولي,hotel,IMG-43CBC8CB7C57858F,assets/images/hotels/hotels-LY-HOTELS-00106-03.webp,gallery,true,true,thumbnail_only,IMG-FBD01D0E7409187A,DUP-00201,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00293,LY-HOT-000106,hotels,فندق طرابلس الدولي,hotel,IMG-43D287B6930B4435,assets/images/hotels/hotels-LY-HOTELS-00106-04.webp,gallery,true,true,thumbnail_only,IMG-1094B31A263C12B1,DUP-01135,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00294,LY-HOT-000106,hotels,فندق طرابلس الدولي,hotel,IMG-DC7DCA525167CC8C,assets/images/hotels/hotels-LY-HOTELS-00106-05.webp,gallery,true,true,thumbnail_only,IMG-C84B7597E152B9BB,DUP-00673,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00295,LY-HOT-000106,hotels,فندق طرابلس الدولي,hotel,IMG-080B18A3BC9738ED,assets/images/hotels/hotels-LY-HOTELS-00106-06.webp,gallery,true,true,thumbnail_only,IMG-ACCF95C794768116,DUP-00574,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00296,LY-HOT-000107,hotels,فندق طليطلة,hotel,IMG-6580CB7EB805DFF0,assets/images/hotels/hotels-LY-HOTELS-00107-01.webp,gallery,true,true,thumbnail_only,IMG-0E799557CED9064A,DUP-01374,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00297,LY-HOT-000107,hotels,فندق طليطلة,hotel,IMG-370B5C3B65A1A3C4,assets/images/hotels/hotels-LY-HOTELS-00107-02.webp,gallery,true,true,thumbnail_only,IMG-7230A7BE53B90109,DUP-01108,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00298,LY-HOT-000107,hotels,فندق طليطلة,hotel,IMG-37F922D5DEF09175,assets/images/hotels/hotels-LY-HOTELS-00107-03.webp,gallery,true,true,thumbnail_only,IMG-1F3B19A664DDFF30,DUP-01009,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00299,LY-HOT-000107,hotels,فندق طليطلة,hotel,IMG-50B546F3C44D52E7,assets/images/hotels/hotels-LY-HOTELS-00107-04.webp,gallery,true,true,thumbnail_only,IMG-B9E0E5FB3D5EEDFC,DUP-00209,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00300,LY-HOT-000108,hotels,فندق طيبة,hotel,IMG-60AE2A53516D38B5,assets/images/hotels/hotels-LY-HOTELS-00108-01.webp,gallery,true,true,thumbnail_only,IMG-F9A3C38667647920,DUP-00934,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00301,LY-HOT-000108,hotels,فندق طيبة,hotel,IMG-63D96C449B2D04DB,assets/images/hotels/hotels-LY-HOTELS-00108-02.webp,gallery,true,true,thumbnail_only,IMG-25D368EA8D78BEF9,DUP-00277,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00302,LY-HOT-000108,hotels,فندق طيبة,hotel,IMG-40EAEC4C6760A8C3,assets/images/hotels/hotels-LY-HOTELS-00108-03.webp,gallery,true,true,thumbnail_only,IMG-79D1B2AF7BC068A6,DUP-00006,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00303,LY-HOT-000109,hotels,فندق عمير,hostel,IMG-14E7A433C1AA23C9,assets/images/hotels/hotels-LY-HOTELS-00109-01.webp,gallery,true,true,thumbnail_only,IMG-72372DA2CAC0811E,DUP-01397,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00304,LY-HOT-000109,hotels,فندق عمير,hostel,IMG-F784DB5397D016BA,assets/images/hotels/hotels-LY-HOTELS-00109-02.webp,gallery,true,true,thumbnail_only,IMG-6EEE104B35F32ADE,DUP-00788,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00305,LY-HOT-000109,hotels,فندق عمير,hostel,IMG-A63425A76138E1B0,assets/images/hotels/hotels-LY-HOTELS-00109-03.webp,gallery,true,true,thumbnail_only,IMG-ECBCABBF516C8A3B,DUP-00123,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00306,LY-HOT-000110,hotels,فندق عين الفرس,hotel,IMG-DA0ECA578123941F,assets/images/hotels/hotels-LY-HOTELS-00110-01.webp,gallery,true,true,thumbnail_only,IMG-48C35F15AFAC03C4,DUP-00555,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00307,LY-HOT-000110,hotels,فندق عين الفرس,hotel,IMG-338CC40AD91622F4,assets/images/hotels/hotels-LY-HOTELS-00110-02.webp,gallery,true,true,thumbnail_only,IMG-DFE6F502A7779304,DUP-00911,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00308,LY-HOT-000112,hotels,فندق غريان السياحي,hotel,IMG-6BCB30EA9DC9D585,assets/images/hotels/hotels-LY-HOTELS-00112-01.webp,gallery,true,true,thumbnail_only,IMG-B6A8AFA7F049B288,DUP-00203,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00309,LY-HOT-000112,hotels,فندق غريان السياحي,hotel,IMG-872163498C1308A2,assets/images/hotels/hotels-LY-HOTELS-00112-02.webp,gallery,true,true,thumbnail_only,IMG-C2C4F78BD304EEE6,DUP-00538,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00310,LY-HOT-000112,hotels,فندق غريان السياحي,hotel,IMG-57CC6290CF85CBB0,assets/images/hotels/hotels-LY-HOTELS-00112-03.webp,gallery,true,true,thumbnail_only,IMG-9615C7A29D072368,DUP-00821,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00311,LY-HOT-000112,hotels,فندق غريان السياحي,hotel,IMG-0D376903126C3B56,assets/images/hotels/hotels-LY-HOTELS-00112-04.webp,gallery,true,true,thumbnail_only,IMG-0C61B7D8550466A3,DUP-00065,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00312,LY-HOT-000112,hotels,فندق غريان السياحي,hotel,IMG-364EE0B0BB3600EC,assets/images/hotels/hotels-LY-HOTELS-00112-05.webp,gallery,true,true,thumbnail_only,IMG-C7676431639D06F7,DUP-01324,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00313,LY-HOT-000113,hotels,فندق قرطاج,hotel,IMG-046EDC55FFD15293,assets/images/hotels/hotels-LY-HOTELS-00113-01.webp,gallery,true,true,thumbnail_only,IMG-C4A9802D583C2030,DUP-00595,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
