duplicate_group_id,image_a_id,image_a_path,image_b_id,image_b_path,sha256_match,perceptual_distance,dimension_relationship,duplicate_classification,recommended_master_image_id,recommended_action,confidence,notes
DUP-00624,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-011.jpeg,IMG-124B33A5F5D5F40B,libtes/WhatsApp Image 2026-08-05 at 17.59.50 (3).jpeg,true,0,same_dimensions,exact_duplicate,IMG-124B33A5F5D5F40B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00624,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-011.jpeg,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-011.jpeg,true,0,same_dimensions,exact_duplicate,IMG-124B33A5F5D5F40B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00624,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-011.jpeg,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-011.jpeg,true,0,same_dimensions,exact_duplicate,IMG-124B33A5F5D5F40B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00624,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-011.jpeg,IMG-124B33A5F5D5F40B,libtes/WhatsApp Image 2026-08-05 at 17.59.50 (3).jpeg,true,0,same_dimensions,exact_duplicate,IMG-124B33A5F5D5F40B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00624,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-011.jpeg,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-011.jpeg,true,0,same_dimensions,exact_duplicate,IMG-124B33A5F5D5F40B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00624,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-011.jpeg,IMG-124B33A5F5D5F40B,libtes/WhatsApp Image 2026-08-05 at 17.59.50 (3).jpeg,true,0,same_dimensions,exact_duplicate,IMG-124B33A5F5D5F40B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00624,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-011.jpeg,IMG-124B33A5F5D5F40B,libtes/WhatsApp Image 2026-08-05 at 17.59.50 (3).jpeg,true,0,same_dimensions,exact_duplicate,IMG-124B33A5F5D5F40B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-012.jpeg,IMG-A921BDB1470142C4,libtes/WhatsApp Image 2026-08-05 at 17.59.50.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-012.jpeg,IMG-A921BDB1470142C4,libtes/WhatsApp Image 2026-08-05 at 17.59.50.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-012.jpeg,IMG-A921BDB1470142C4,libtes/WhatsApp Image 2026-08-05 at 17.59.50.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-012.jpeg,IMG-A921BDB1470142C4,libtes/WhatsApp Image 2026-08-05 at 17.59.50.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,IMG-A921BDB1470142C4,libtes/WhatsApp Image 2026-08-05 at 17.59.50.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00083,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,IMG-A921BDB1470142C4,libtes/WhatsApp Image 2026-08-05 at 17.59.50.jpeg,true,0,same_dimensions,exact_duplicate,IMG-A921BDB1470142C4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/official/leptis-official-013.jpeg,IMG-3D2566CF42357128,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (1).jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-013.jpeg,IMG-3D2566CF42357128,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (1).jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-013.jpeg,IMG-3D2566CF42357128,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (1).jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre-official-013.jpeg,IMG-3D2566CF42357128,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (1).jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-013.jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00622,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,IMG-3D2566CF42357128,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (1).jpeg,true,0,same_dimensions,exact_duplicate,IMG-3D2566CF42357128,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
