source_index,source_name,normalized_name,geometry_type,longitude,latitude,centroid_longitude,centroid_latitude,polygon_vertices,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_geometry_status,xml_recovery_status,notes
547,ملليتة-2,ملليته2,Polygon,,,12.345143747255534,32.821983703744664,868,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
548,ملليتة-1,ملليته1,Polygon,,,12.33226541820556,32.812647011447275,92,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
549,تلليل-غرب,تلليلغرب,Polygon,,,12.36107622234059,32.81923806554237,389,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
550,تلليل-شرق,تلليلشرق,Polygon,,,12.393534338270824,32.81071003351727,249,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
551,الجرف,الجرف,Polygon,,,12.408989590542564,32.81416351240384,820,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
552,صرمان,صرمان,Polygon,,,12.566598396740007,32.79397495882846,513,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
553,المطرد,المطرد,Polygon,,,12.620938626243747,32.79247716248719,300,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
554,السياحية,السياحيه,Polygon,,,13.00438847694046,32.83560914657707,36,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
555,أوياء,اوياء,Polygon,,,13.01710707902823,32.83948137556684,488,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
556,جنزور-1,جنزور1,Polygon,,,13.001189741416988,32.83501847846853,56,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
557,جنزور-2,جنزور2,Polygon,,,12.99758601815993,32.834192172672225,533,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
558,جنزور-3,جنزور3,Polygon,,,12.994218413580137,32.83276142970508,151,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
559,سيدي عبدالجليل-1,سيديعبدالجليل1,Polygon,,,13.036020201326398,32.847717631492195,190,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
560,سيدي عبدالجليل-2,سيديعبدالجليل2,Polygon,,,13.034519738820352,32.847372052331956,36,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
561,سيدي عبدالجليل-3,سيديعبدالجليل3,Polygon,,,13.03333662889013,32.84692227626642,205,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
562,سيدي عبدالجليل-4,سيديعبدالجليل4,Polygon,,,13.030821305687168,32.84616012756176,149,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
563,سيدي عبدالجليل-5,سيديعبدالجليل5,Polygon,,,13.028258413812289,32.84501484849956,145,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
564,سيدي عبدالجليل-6,سيديعبدالجليل6,Polygon,,,13.026221137868012,32.84383892396949,154,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
565,محطة غرب طرابلس,محطهغربطرابلس,Polygon,,,12.983909655474285,32.83029434476458,171,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
566,مصيف جربة,مصيفجربه,Polygon,,,12.99014128046232,32.83154878634413,59,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
567,مصيف جنزور-1,مصيفجنزور1,Polygon,,,13.024687258631443,32.84222411457873,109,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
568,مصيف جنزور-2,مصيفجنزور2,Polygon,,,13.022323368583525,32.84102525020911,50,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
569,الغيران,الغيران,Polygon,,,13.052798072084972,32.847198983904,1102,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
570,حي الأندلس-2,حيالاندلس2,Polygon,,,13.145649407491256,32.88081229759653,39,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
571,حي الأندلس-1,حيالاندلس1,Polygon,,,13.150047452570963,32.8807533298437,44,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
572,الدلفين,الدلفين,Polygon,,,13.275305255880856,32.90886096454372,38,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
573,النادي البحري,الناديالبحري,Polygon,,,13.236903445166345,32.90981569216583,24,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
574,شاطيء النخيل,شاطيءالنخيل,Polygon,,,13.242939938812267,32.90964114108908,67,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
575,الدخلة الشمالية,الدخلهالشماليه,Polygon,,,13.389955653787695,32.89458174952074,455,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
576,الدخلة الجنوبية,الدخلهالجنوبيه,Polygon,,,13.393326093971941,32.8913209146466,211,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
577,الفوار,الفوار,Polygon,,,13.313186205163218,32.89897625771524,703,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
578,الجولف,الجولف,Polygon,,,13.325810723925114,32.895248513872886,624,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
579,الحرية,الحريه,Polygon,,,13.342192461448713,32.895167435069865,169,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
580,المنارة,المناره,Polygon,,,13.383067614528072,32.89584885598162,362,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
581,الحميدية,الحميديه,Polygon,,,13.399700905781636,32.88261229119096,187,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
582,مصيف تاجوراء,مصيفتاجوراء,Polygon,,,13.414295442499387,32.87043502486065,239,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
583,النصر,النصر,Polygon,,,13.442089086324705,32.85642755276085,241,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
584,الأندلسي,الاندلسي,Polygon,,,13.361880934424926,32.8952160534566,159,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
585,النشيع,النشيع,Polygon,,,13.552050014803093,32.81099994716297,310,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
586,غوط الرمان,غوطالرمان,Polygon,,,13.502958052476654,32.83049562371544,472,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
587,السليسلة,السليسله,Polygon,,,13.572903018161572,32.80081817141942,683,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
588,العطايا,العطايا,Polygon,,,13.699979024331538,32.78973470042477,352,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
589,الكراوة-3,الكراوه3,Polygon,,,13.721030440048619,32.79112969599457,2681,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
590,الكراوة-1,الكراوه1,Polygon,,,13.80703585804262,32.78399256146536,695,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
591,الكراوة-2,الكراوه2,Polygon,,,13.778859997310306,32.787080120217716,4107,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
592,سيدي عمير-1,سيديعمير1,Polygon,,,13.83543006199671,32.784326919273354,101,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
593,سيدي عمير-2,سيديعمير2,Polygon,,,13.892323223451767,32.77730329067146,5001,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
594,المثلث الرملي,المثلثالرملي,Polygon,,,13.743310229986347,32.78581836340371,126,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
595,الشعاب,الشعاب,Polygon,,,13.212294581425027,32.89986986873307,140,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
596,أبيار السبابيل,ابيارالسبابيل,Polygon,,,13.46293454726204,32.84741544131704,120,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
597,ملليتة 3,ملليته3,Polygon,,,12.318179760127988,32.82895522208573,5,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
598,البريقاء,البريقاء,Polygon,,,11.629658240330318,33.10775073899853,792,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
599,أبوكشفة,ابوكشفه,Polygon,,,11.943872607804643,33.02022124441152,267,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
600,مصيف بياض,مصيفبياض,Polygon,,,24.025136942194006,32.0435977997222,1738,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
601,البردي-1,البردي1,Polygon,,,25.098962571727043,31.748425026659824,548,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
602,العزلية,العزليه,Polygon,,,22.236610525901124,32.87365048067605,723,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
603,دليس,دليس,Polygon,,,22.516674155922995,32.80437364516255,4998,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
604,راس التين,راسالتين,Polygon,,,23.09335284081055,32.39839458885065,184,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
605,الاترون,الاترون,Polygon,,,22.3255953599621,32.8716176247045,1541,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
606,قاريونس,قاريونس,Polygon,,,20.043748396515248,32.07133620330694,151,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
607,عين زيانة,عينزيانه,Polygon,,,20.156993715731012,32.22854576329419,173,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
608,سيدي خليفة,سيديخليفه,Polygon,,,20.200601466841086,32.27086828209296,385,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
609,أبوترابة,ابوترابه,Polygon,,,20.76477280972611,32.62012785820169,718,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
610,مصيف طلميثة,مصيفطلميثه,Polygon,,,20.953451658313643,32.715029495723705,84,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
611,طلميثة,طلميثه,Polygon,,,20.91822357477168,32.692482798199855,29,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
612,جرجارامه,جرجارامه,Polygon,,,21.442553125819213,32.79960210739601,5000,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
613,مويلح,مويلح,Polygon,,,21.53543716181097,32.85545657801803,1196,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
614,الحمامة,الحمامه,Polygon,,,21.630709187055004,32.924570055488644,1173,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
615,أبوشيبة,ابوشيبه,Polygon,,,19.951056269499503,31.97464666533441,27,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
616,المريسة,المريسه,Polygon,,,19.94592832839663,31.95550957036334,65,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
618,قمينس,قمينس,Polygon,,,19.955248465592813,31.6701320221024,709,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
619,جاروتة,جاروته,Polygon,,,19.932287046169275,31.812666345622088,146,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
620,الساحل الغربي,الساحلالغربي,Polygon,,,20.13753794625039,31.258641263157497,64,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
621,حبيب,حبيب,Polygon,,,20.020730428905193,31.454218056038908,126,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
622,كركورة,كركوره,Polygon,,,19.965135605334897,31.61397039413881,17,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
623,الحليسي,الحليسي,Polygon,,,19.95391985743614,31.923746350816593,11,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
624,سيدي علي,سيديعلي,Polygon,,,20.25845303698701,32.31872681951895,9,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
625,دريانة,دريانه,Polygon,,,20.320037493159205,32.36699875746424,17,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
626,مبنى,مبني,Polygon,,,20.40519547048334,32.43312462983648,16,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
627,البرسس,البرسس,Polygon,,,20.468685195805502,32.47522228725181,10,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
628,العقورية,العقوريه,Polygon,,,20.576156955810937,32.539021993625035,76,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
629,بابا طلميثة,باباطلميثه,Polygon,,,20.93747280792345,32.70721814406297,21,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
630,عقلة,عقله,Polygon,,,21.345011104581893,32.77360670637857,12,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
631,نوطة سوسة,نوطهسوسه,Polygon,,,21.819190676313927,32.909990646563024,25,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
632,مهبول,مهبول,Polygon,,,22.144327823787343,32.926153964255064,73,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
633,بركة ناصر,بركهناصر,Polygon,,,22.17380236667438,32.89383221308204,6,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
634,كرسة,كرسه,Polygon,,,22.423612550463734,32.848881251666256,90,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
635,الناقة,الناقه,Polygon,,,22.558490519215546,32.80055894935414,13,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
636,بومسافر,بومسافر,Polygon,,,22.567701802026523,32.787615225725666,6,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
637,الشاطيء,الشاطيء,Polygon,,,22.61384158442725,32.77305498430495,9,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
638,,,Polygon,,,22.924982915619662,32.666034016553475,13,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
639,المقرون,المقرون,Polygon,,,20.082090550137803,31.3456561053692,48,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
640,البردي-3,البردي3,Polygon,,,25.11640073619706,31.71643617407465,64,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
641,البردي-2,البردي2,Polygon,,,25.041810893766556,31.856826746169443,191,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
642,عزاز,عزاز,Polygon,,,24.99470112268509,31.953789093645582,42,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
643,الجدي,الجدي,Polygon,,,24.932313665732224,31.96971318588655,65,valid,available,,no_image,#poly-E9CAFC-1000-255,مناطق_التنمية_والاستثمار_السياحي,unique,unique,recovered_parser_used,
